"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#32483"|"30360317"|"00000000000000330459"|"201705005262791"|"20170626"|"2"|"RB3A020757"|"DUUKIES BEACH SOCKS-FJ-32-33-Calze in Neoprene Jet-32-33"|"0000000001"|"0000047.82"
"#32483"|"30360317"|"00000000000000330459"|"201705005262791"|"20170626"|"1"|"RB3A020755"|"DUUKIES BEACH SOCKS-FJ-28-29-Calze in Neoprene Jet-28-29"|"0000000001"|"0000047.82"
"#32448"|"30366317"|"00000000000000330289"|"201705005261788"|"20170626"|"1"|"RB3A012801"|"TELLKIDDO-52-Sacco Portaoggetti Canvas Toys"|"0000000001"|"0000032.86"
"#32504"|"30354317"|"00000000000000330769"|"201705005262330"|"20170626"|"4"|"RB3A011637"|"BIG MOUTH-BMBTPI-Telo da mare XXL Pizza"|"0000000001"|"0000120.64"
"#32504"|"30354317"|"00000000000000330769"|"201705005262330"|"20170626"|"1"|"RB3A019769"|"BIG MOUTH-BMBT-CS-Beach Blanket Cookie 1.5m NEW"|"0000000001"|"0000120.64"
"#32504"|"30354317"|"00000000000000330769"|"201705005262330"|"20170626"|"3"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000001"|"0000120.64"
"#32504"|"30354317"|"00000000000000330769"|"201705005262330"|"20170626"|"2"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000120.64"
"#32447"|"30367317"|"00000000000000330929"|"201705005262426"|"20170626"|"2"|"RB3A019771"|"BIG MOUTH-BMBT-SB-Beach Blanket Strawberry 1.5m NEW"|"0000000001"|"0000064.72"
"#32447"|"30367317"|"00000000000000330929"|"201705005262426"|"20170626"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000064.72"
"#32440"|"30369317"|"00000000000000329939"|"201705005261675"|"20170626"|"1"|"RB200001"|"BABY ART-34120021-Kit Impronta Ricordo"|"0000000001"|"0000017.80"
"#32435"|"30370317"|"00000000000000330489"|"201705005262155"|"20170626"|"1"|"RB3A019598"|"BABY ELEPHANT EARS-2011-Baby Elephant Ears Copertina con Pois Bianchi e Rosa"|"0000000001"|"0000062.72"
"#32435"|"30370317"|"00000000000000330489"|"201705005262155"|"20170626"|"2"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000001"|"0000062.72"
"#32427"|"30372317"|"00000000000000330919"|"201705005262419"|"20170626"|"1"|"RB3A011637"|"BIG MOUTH-BMBTPI-Telo da mare XXL Pizza"|"0000000001"|"0000035.86"
"#32407"|"30373317"|"00000000000000330349"|"201705005262697"|"20170626"|"2"|"RB3A019671"|"BUBBLEGUM STUFF-14052-Bubblegum Stuff Babychino Sippy Cup"|"0000000001"|"0000044.82"
"#32407"|"30373317"|"00000000000000330349"|"201705005262697"|"20170626"|"1"|"RB3A019769"|"BIG MOUTH-BMBT-CS-Beach Blanket Cookie 1.5m NEW"|"0000000001"|"0000044.82"
