"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32573"|"3550217"|"20170714"|"20170714"|"PO32573"|"20170704"|"FO20170704_PO32573"|"La Millou Parents Pride"|"RB3A020869"|"LA MILLOU PARENTS PRIDE-AW-POB-DR-Supporto Ergonomico per la Testa Orsi Polari"|"0000000008"|"0000000006"
"PO32626"|"3551217"|"20170714"|"20170714"|"PO32626"|"20170707"|"FO20170707_PO32626"|"Magic Bed"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000007"|"0000000007"
"PO32626"|"3551217"|"20170714"|"20170714"|"PO32626"|"20170707"|"FO20170707_PO32626"|"Magic Bed"|"RB3A020980"|"MAGIC BED-MB070-01-Mini Magic Bed Liberty"|"0000000002"|"0000000002"
"PO32626"|"3551217"|"20170714"|"20170714"|"PO32626"|"20170707"|"FO20170707_PO32626"|"Magic Bed"|"RB3A020981"|"MAGIC BED-MB100-03-Magic Bed DOTS"|"0000000003"|"0000000003"
"RESO ORD. 30244"|"3554217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020439"|"IGOR SHOES-S10167-008-Sandali con Fiocchetto Mia Giallo-29"|"0000000000"|"0000000001"
"RESO ORD. 30286"|"3553217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019503"|"MUNCHKIN-11054-Papera Gonfiabile da Bagno Munchkin"|"0000000000"|"0000000001"
"RESO ORD. 30320"|"3555217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020435"|"IGOR SHOES-S10167-008-Sandali con Fiocchetto Mia Giallo-25"|"0000000000"|"0000000001"
"RESO ORD. 30403"|"3552217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020141"|"IGOR SHOES-S10107-094-Sandali da Spiaggia Tenis Verde Pistacchio-21"|"0000000000"|"0000000001"
"RESO ORD. 30457"|"3558217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A011635"|"BIG MOUTH-BMBTBU-Telo da mare XXL Hamburger Gigante"|"0000000000"|"0000000001"
"RESO ORD. 30457"|"3558217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020051"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-22"|"0000000000"|"0000000001"
"RESO ORD. 30692"|"3556217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020052"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-23"|"0000000000"|"0000000001"
"RESO ORD. 30848"|"3557217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A020047"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-18"|"0000000000"|"0000000001"
"RESO ORD. 30985"|"3559217"|"20170714"|"20170714"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A019959"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-21"|"0000000000"|"0000000001"
