"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32611"|"3617217"|"20170720"|"20170720"|"PO32611"|"20170705"|"FO20170705_PO32611"|"Toby Tiger"|"RB3A018971"|"TOBY TIGER-DUCBWHALE-Toby Tiger Salopette Blu Balena-3-6 Mesi"|"0000000001"|"0000000001"
"PO32611"|"3617217"|"20170720"|"20170720"|"PO32611"|"20170705"|"FO20170705_PO32611"|"Toby Tiger"|"RB3A018972"|"TOBY TIGER-DUCBWHALE-Toby Tiger Salopette Blu Balena-6-12 Mesi"|"0000000002"|"0000000002"
"PO32611"|"3617217"|"20170720"|"20170720"|"PO32611"|"20170705"|"FO20170705_PO32611"|"Toby Tiger"|"RB3A018974"|"TOBY TIGER-DUCBWHALE-Toby Tiger Salopette Blu Balena-2-3 Anni"|"0000000001"|"0000000001"
"PO32650"|"3618217"|"20170720"|"20170720"|"PO32650"|"20170711"|"FO20170711_PO32650"|"LiteCup"|"RB3A017395"|"LITECUP-5060168240804-Bicchierone Che Si Illumina Rosa"|"0000000004"|"0000000004"
"PO32650"|"3618217"|"20170720"|"20170720"|"PO32650"|"20170711"|"FO20170711_PO32650"|"LiteCup"|"RB3A017397"|"LITECUP-5060168240743-Bicchierone Che Si Illumina Rosso"|"0000000004"|"0000000004"
"PO32650"|"3618217"|"20170720"|"20170720"|"PO32650"|"20170711"|"FO20170711_PO32650"|"LiteCup"|"RB3A017398"|"LITECUP-5060168240835-Bicchierone Che Si Illumina Verde"|"0000000004"|"0000000004"
"PO32650"|"3618217"|"20170720"|"20170720"|"PO32650"|"20170711"|"FO20170711_PO32650"|"LiteCup"|"RB3A017399"|"LITECUP-5060168240330-Bicchierone Che Si Illumina Arancione"|"0000000004"|"0000000004"
"PO32650"|"3618217"|"20170720"|"20170720"|"PO32650"|"20170711"|"FO20170711_PO32650"|"LiteCup"|"RB3A017406"|"LITECUP-5060168240958-Coperchio In Silicone Per Bicchiere Che Si Illumina"|"0000000006"|"0000000006"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017419"|"EFFII-5901832942719-Trapunta Avvolgente Neonato Double Face Conigli Grigi e Pois Rosa"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017457"|"EFFII-5901832942108-Cuffia Neonato Grigia Con Cuore Bianco 0-1 mese"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017458"|"EFFII-5901832942177-Cuffia Neonato Grigia Con Cuore Bianco 1-3 mesi"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017459"|"EFFII-5901832942061-Cuffia Neonato Bianca Con Cuore Grigio 0-1 mese"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017461"|"EFFII-5901832942825-Cuffia Neonato Bianca Con Pois Grigi 0-1 mese"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017467"|"EFFII-5901832942849-Cuffia Neonato Grigia Con Pois Bianchi 0-1 mese"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017471"|"EFFII-5901832944942-Cuffia Neonato Cipria Con Cuore 0-1 mese"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000002"|"0000000002"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017483"|"EFFII-5901832942153-Cuscino Allattamento Luna Grigio XXL"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017489"|"EFFII-5901832944683-Cuscino Allattamento Luna Verde Menta XXL"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A017505"|"EFFII-5901832945277-Berretto Di Cachemire Con Orecchie Ecru L-48cm"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A019435"|"EFFII-5901832946151-Effii Copertina in Cotone Rosa"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A019436"|"EFFII-5901832946175-Effii Copertina in Cotone Grigio Scuro"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A019439"|"EFFII-5901832942801-Effii Telo Mare e Tappeto 2 in 1 Grande con Cuori Rosa"|"0000000001"|"0000000001"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A019441"|"EFFII-5901832942757-Effii Telo Mare e Tappeto 2 in 1 Piccolo con Stelle Verdi"|"0000000005"|"0000000005"
"PO32655"|"3619217"|"20170720"|"20170720"|"PO32655"|"20170712"|"FO20170712_PO32655"|"Effii"|"RB3A019442"|"EFFII-5901832942764-Effii Telo Mare e Tappeto 2 in 1 Piccolo con Cuori Rosa"|"0000000002"|"0000000002"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A018777"|"NOPPIES-74371-Noppies Cappello da Sole a Coriandoli Baby-0-3 Mesi"|"0000000001"|"0000000001"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A019583"|"NOPPIES-75311_C170-Noppies Pantaloncini da Bagno Fernway Kids-86"|"0000000001"|"0000000001"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A020174"|"NOPPIES-74105_C011-Body a Maniche Corte Amazing Bianco-44"|"0000000001"|"0000000001"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A020194"|"NOPPIES-67362_C175-Body a Maniche Corte con Stelline Verde Menta-56"|"0000000001"|"0000000001"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A020196"|"NOPPIES-67362_C175-Body a Maniche Corte con Stelline Verde Menta-68"|"0000000001"|"0000000001"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A020222"|"NOPPIES-67355_C166-Body a Maniche Corte a Righe con Quadrifoglio Navy-44"|"0000000001"|"0000000001"
"PO32668"|"3620217"|"20170720"|"20170720"|"PO32668"|"20170713"|"FO20170713_PO32668"|"NOPPIES"|"RB3A020224"|"NOPPIES-67355_C166-Body a Maniche Corte a Righe con Quadrifoglio Navy-56"|"0000000002"|"0000000002"
