"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A007733"|"COQ EN PATE-L15SACRUKMBTOR-Sacca Tartaruga"|"0000000005"|"0000000005"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A007734"|"COQ EN PATE-L15SACRUKMBREQ-Sacca Squalo"|"0000000005"|"0000000005"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A007738"|"COQ EN PATE-L13ESACRUKMBPIN-Sacca Pinguino"|"0000000005"|"0000000005"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A007740"|"COQ EN PATE-L13ESACRUKMBREN-Sacca Volpe"|"0000000005"|"0000000005"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A007742"|"COQ EN PATE-L14HSACRUKMBRHI-Sacca Rinoceronte"|"0000000005"|"0000000005"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A007743"|"COQ EN PATE-L14HSACRUKMBOBL-Sacca Orso bianco"|"0000000005"|"0000000005"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A008309"|"COQ EN PATE-L15ACCBOBMBPAN-Cappellino Panda S (6-18 mesi)"|"0000000003"|"0000000003"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A008311"|"COQ EN PATE-L15ACCBOBMBPAN-Cappellino Panda L (4-6 anni)"|"0000000003"|"0000000003"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A008316"|"COQ EN PATE-L15ACCBOBMBZEBCappellino Zebra M (2-3 anni)"|"0000000003"|"0000000003"
"PO32503"|"3473217"|"20170706"|"20170706"|"PO32503"|"20170620"|"FO20170620_PO32503"|"COQ EN PATE"|"RB3A008319"|"COQ EN PATE-L13EACCBOBMBTIG-Cappellino Tigre M (2-3 anni)"|"0000000003"|"0000000003"
