"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#29592"|"27314317"|"00000000000000294249"|"201705005201134"|"20170516"|"1"|"RB3A014891"|"ROCKETBABY-RBP16333-Scatola Portagiochi Flamingo"|"0000000001"|"0000046.64"
"#29592"|"27314317"|"00000000000000294249"|"201705005201134"|"20170516"|"2"|"RB3A012427"|"NOODOLL-MYSTRAWS-Cannucce Noodoll"|"0000000003"|"0000046.64"
"#29589"|"27315317"|"00000000000000294579"|"201705005201136"|"20170516"|"1"|"RB3A019592"|"BABYDAM-babydam3-Babydam Riduttore per Vasca da Bagno Arancione e Bianco"|"0000000001"|"0000052.16"
"#29570"|"27316317"|"00000000000000294119"|"201705005200668"|"20170516"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#29561"|"27317317"|"00000000000000294399"|"201705005201112"|"20170516"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000045.72"
"#29561"|"27317317"|"00000000000000294399"|"201705005201112"|"20170516"|"2"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000001"|"0000045.72"
"#29556"|"27318317"|"00000000000000294269"|"201705005200786"|"20170516"|"1"|"RB3A012497"|"BLOOMINGVILLE-47305093-Posatine Toby"|"0000000001"|"0000022.86"
"#29556"|"27318317"|"00000000000000294269"|"201705005200786"|"20170516"|"2"|"RB3A012837"|"BROTHER MAX-71305PK2-Tazza di transizione 4 in 1 rosa e verde"|"0000000001"|"0000022.86"
"#29555"|"27319317"|"00000000000000294129"|"201705005200665"|"20170516"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000025.86"
"#29551"|"27320317"|"00000000000000294109"|"201705005200649"|"20170516"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
