"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"RESO ORD. 24791"|"2605217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015515"|"ME1ST-HMTK LILLACH/PURPLE-Babbucce da casa lilla e viola Mini Me 37/38"|"0000000000"|"0000000001"
"RESO ORD. 25127"|"2608217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017897"|"SUPERGA-S003P50DSN-SCARPE DISNEY GONGOLO-21"|"0000000000"|"0000000001"
"RESO ORD. 25130"|"2602217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017928"|"SUPERGA-S003P30DSN-SCARPE DISNEY BRONTOLO-18"|"0000000000"|"0000000001"
"RESO ORD. 25136"|"2601217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A012841"|"BROTHER MAX-70506PK2-Lucina notturna coniglietto"|"0000000000"|"0000000001"
"RESO ORD. 25183"|"2603217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017989"|"SUPERGA-S007PK0MVL-SNEAKER BABY SPIDERMAN-22"|"0000000000"|"0000000001"
"RESO ORD. 25225"|"2600217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017986"|"SUPERGA-S003NC0DSN-SCARPE DISNEY MINNIE-31"|"0000000000"|"0000000001"
"RESO ORD. 25227"|"2610217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017986"|"SUPERGA-S003NC0DSN-SCARPE DISNEY MINNIE-31"|"0000000000"|"0000000001"
"RESO ORD. 25237"|"2609217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A016219"|"NOPPIES-64540C146-Cardigan Blu Baby 74cm"|"0000000000"|"0000000001"
"RESO ORD. 25480"|"2606217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A018238"|"CHILDHOME-CHBIBWBT-BAVAGLINO CON SACCHETTA PER BIMBO CON CRAVATTINA"|"0000000000"|"0000000001"
"RESO ORD. 25599"|"2604217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A010389"|"BABYCAR-500N-MERCEDES S 63 AMG NERA"|"0000000000"|"0000000001"
"RESO ORD. 25638"|"2607217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000000"|"0000000001"
"RESO ORD. 26277"|"2611217"|"20170328"|"20170328"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A016477"|"ROCKETBABY-RBP16362-Cesto Passeggino Pecora"|"0000000000"|"0000000001"
