"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO31606"|"1981217"|"20170113"|"20170113"|"PO31606"|"20170104"|"FO20170104_PO31606"|"Totseat"|"RB3A012428"|"TOTSEAT-TOTSZES-Seggiolone da viaggio compact Grigio"|"0000000002"|"0000000002"
"PO31606"|"1981217"|"20170113"|"20170113"|"PO31606"|"20170104"|"FO20170104_PO31606"|"Totseat"|"RB3A012429"|"TOTSEAT-TOTSBLU-Seggiolone da viaggio compact Blu"|"0000000005"|"0000000005"
"PO31607"|"1982217"|"20170113"|"20170113"|"PO31607"|"20170104"|"FO20170104_PO31607"|"EZPZ"|"RB3A012303"|"EZPZ-HBB-Happy Bowl Blu"|"0000000001"|"0000000001"
"PO31607"|"1982217"|"20170113"|"20170113"|"PO31607"|"20170104"|"FO20170104_PO31607"|"EZPZ"|"RB3A012305"|"EZPZ-HBV-Happy Bowl Verde"|"0000000001"|"0000000001"
"PO31607"|"1982217"|"20170113"|"20170113"|"PO31607"|"20170104"|"FO20170104_PO31607"|"EZPZ"|"RB3A012308"|"EZPZ-HMV-Happy Mat Verde"|"0000000001"|"0000000001"
"PO31607"|"1982217"|"20170113"|"20170113"|"PO31607"|"20170104"|"FO20170104_PO31607"|"EZPZ"|"RB3A012311"|"EZPZ-MMV-Mini Mat Verde"|"0000000003"|"0000000003"
"RESO ANDREA MARTIGNETTI"|"1986217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A009082"|"OEUF-7SPCR04-EU-Culla Sparrow Betulla"|"0000000000"|"0000000001"
"RESO ORD. 19223"|"1991217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015277"|"KAISER-6570636-Sacco passeggino Kiwi"|"0000000000"|"0000000001"
"RESO ORD. 19582"|"1987217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015243"|"HOBEA-4057257002932-Coperta Ovetto in Pile grigia a pois"|"0000000000"|"0000000001"
"RESO ORD. 20187"|"1984217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014254"|"TWISTSHAKE-78006-Biberon Anticolica 180ml Bianco"|"0000000000"|"0000000001"
"RESO ORD. 20187"|"1984217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015741"|"IIAMO-108-Biberon autoriscaldante da viaggio bianco e blu"|"0000000000"|"0000000001"
"RESO ORD. 20187"|"1984217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000000"|"0000000001"
"RESO ORD. 20565"|"1989217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014253"|"TWISTSHAKE-78005-Biberon Anticolica180ml Viola"|"0000000000"|"0000000001"
"RESO ORD. 20823"|"1990217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015258"|"4MOMS-MO0150049090 -Riduttore Sdraietta Elettrica"|"0000000000"|"0000000001"
"RESO ORD. 20873"|"1985217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015736"|"IIAMO-603-Biberon autoriscaldante da casa arancione e viola"|"0000000000"|"0000000001"
"RESO ORD. 20873"|"1985217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000000"|"0000000001"
"RESO ORD. 21037"|"1983217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A012355"|"CUPCAKE BABIES-CCBBT02-Set Baby Bath 2 in 1 Turchese"|"0000000000"|"0000000001"
"RESO ORD. 21589"|"1992217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000000"|"0000000001"
"RESO ORD. 21627"|"1988217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014986"|"AQUASCALE-94032080-Supporto per vaschetta digitale"|"0000000000"|"0000000001"
"RESO ORD. 21810"|"1995217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014098"|"NIKE-454501-PICO 4 (TDV) NERA 5C-EU21"|"0000000000"|"0000000001"
"RESO ORD. 22280"|"1993217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015742"|"IIAMO-703-Cartucce termine per biberon autoriscaldante"|"0000000000"|"0000000001"
"RESO ORD. 22678"|"1994217"|"20170113"|"20170113"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015274"|"KAISER-6570633-Sacco passeggino rosso"|"0000000000"|"0000000002"
