"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#33821"|"31924317"|"00000000000000347699"|"201705005286225"|"20170717"|"1"|"RB3A020809"|"STEPHEN JOSEPH-SJ102740M-Ciabattine Mare Pesce-M"|"0000000001"|"0000016.86"
"#33819"|"31925317"|"00000000000000347779"|"201705005286270"|"20170717"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#33818"|"31926317"|"00000000000000347789"|"201705005286264"|"20170717"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000025.86"
"#33779"|"31927317"|"00000000000000347729"|"201705005286247"|"20170717"|"1"|"RB3A020606"|"MIAMI KIDS-XTZ8208-Tutina senza Maniche a 2 Pezzi Squali-9 Mesi"|"0000000001"|"0000031.76"
"#33760"|"31928317"|"00000000000000347439"|"201705005286013"|"20170717"|"1"|"RB3A020710"|"ROCKETBABY-RBP16372-Set 2 Swaddle 60 x 70 cm Flamingo e Rana"|"0000000002"|"0000071.64"
"#33760"|"31928317"|"00000000000000347439"|"201705005286013"|"20170717"|"2"|"RB3A020706"|"ROCKETBABY-RBP16368-Set 2 Swaddle 60 x 70 cm Black House e Kong Fu Panda"|"0000000002"|"0000071.64"
"#33757"|"31929317"|"00000000000000347669"|"201705005286213"|"20170717"|"1"|"RB3A020891"|"KG DESIGN-100104-Set 2 Portagelato in Silicone Verde Fucsia"|"0000000001"|"0000014.86"
"#33752"|"31930317"|"00000000000000347819"|"201705005286278"|"20170717"|"1"|"RB3A007735"|"COQ EN PATE-L13ESACRUKMBTIG-Sacca Tigre"|"0000000001"|"0000020.86"
"#33745"|"31931317"|"00000000000000347829"|"201705005286299"|"20170717"|"1"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000001"|"0000052.76"
"#33729"|"31932317"|"00000000000000347679"|"201705005286219"|"20170717"|"1"|"RB3A020869"|"LA MILLOU PARENTS PRIDE-AW-POB-DR-Supporto Ergonomico per la Testa Orsi Polari"|"0000000001"|"0000024.76"
"#33448"|"31933317"|"00000000000000347499"|"201705005285881"|"20170717"|"1"|"RB3A020052"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-23"|"0000000001"|"0000027.85"
"#33375"|"31934317"|"00000000000000348149"|"201705005286872"|"20170717"|"1"|"RB3A016539"|"KANGA CARE-KCKETRNRSMS302-MutanDinda Di Transizione Boysenberry S"|"0000000001"|"0000100.88"
"#33375"|"31934317"|"00000000000000348149"|"201705005286872"|"20170717"|"2"|"RB3A021055"|"I PLAY-IP-711150-660-45-Costumino Assorbente Mix'n Match Barriera Corallina-18-24 Mesi"|"0000000001"|"0000100.88"
"#33375"|"31934317"|"00000000000000348149"|"201705005286872"|"20170717"|"3"|"RB3A020962"|"ORIBEL-OR501-90001-PERIPOP FOXEY"|"0000000001"|"0000100.88"
"#33272"|"31935317"|"00000000000000347989"|"201705005286643"|"20170717"|"1"|"RB3A020604"|"MIAMI KIDS-KZDK-LEMON-Pantaloncini Corti Limoni-24 Mesi"|"0000000001"|"0000060.68"
"#33272"|"31935317"|"00000000000000347989"|"201705005286643"|"20170717"|"2"|"RB3A020592"|"MIAMI KIDS-SKW114-STRAWBERRY-Canotta senza Maniche Fragole-24 Mesi"|"0000000001"|"0000060.68"
"#33272"|"31935317"|"00000000000000347989"|"201705005286643"|"20170717"|"3"|"RB3A021055"|"I PLAY-IP-711150-660-45-Costumino Assorbente Mix'n Match Barriera Corallina-18-24 Mesi"|"0000000001"|"0000060.68"
"#33265"|"31936317"|"00000000000000347369"|"201705005287101"|"20170717"|"1"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000090.86"
"#33253"|"31937317"|"00000000000000347339"|"201705005287147"|"20170717"|"1"|"RB3A020981"|"MAGIC BED-MB100-03-Magic Bed DOTS"|"0000000001"|"0000154.46"
"#33237"|"31938317"|"00000000000000347379"|"201705005287099"|"20170717"|"1"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000090.86"
"#33210"|"31939317"|"00000000000000347389"|"201705005287096"|"20170717"|"1"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000090.86"
"#33183"|"31940317"|"00000000000000347399"|"201705005287095"|"20170717"|"1"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000090.86"
"#33181"|"31941317"|"00000000000000347609"|"201705005286001"|"20170717"|"1"|"RB3A018645"|"LOLLIPOPS AND MORE-2952349926559-Lollipops and More Licorice Necklace Turquoise"|"0000000001"|"0000049.82"
"#33181"|"31941317"|"00000000000000347609"|"201705005286001"|"20170717"|"2"|"RB3A018670"|"LOLLIPOPS AND MORE-2952349927228-Lollipops and More Jelly Belly Bracelet Turquoise"|"0000000001"|"0000049.82"
"#32561A"|"31942317"|"00000000000000348219"|"201705005286976"|"20170717"|"1"|"RB3A009802"|"LIMOBASICS-09509R_MAG_74-80-Culotte Magenta"|"0000000001"|"0000068.64"
"#32561A"|"31942317"|"00000000000000348219"|"201705005286976"|"20170717"|"2"|"RB3A018576"|"LIMOBASICS-54526R_ZEN_74-80-Pagliaccetto Limobasics Giallo-74-80 cm"|"0000000001"|"0000068.64"
"#32561A"|"31942317"|"00000000000000348219"|"201705005286976"|"20170717"|"3"|"RB3A021025"|"I PLAY-IP-721200-200-43-Costumino Assorbente Mix'n Match Fucsia-6- 12 Mesi"|"0000000001"|"0000068.64"
"#32561A"|"31942317"|"00000000000000348219"|"201705005286976"|"20170717"|"4"|"RB3A020520"|"MIAMI KIDS-D0734-1_PINK-Scarpe Soft Sole Baby Bianche e Rosa-9-12 Mesi"|"0000000001"|"0000068.64"
"#33096"|"31943317"|"00000000000000347539"|"201705005285867"|"20170717"|"1"|"RB3A020024"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-27"|"0000000001"|"0000021.85"
"#33088"|"31944317"|"00000000000000347639"|"201705005285987"|"20170717"|"1"|"RB3A011311"|"KANGA CARE-KC-C4025SP-Pannolino Rumparooz Quinn"|"0000000001"|"0000038.86"
