"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#32293"|"30218317"|"00000000000000328829"|"201705005257379"|"20170622"|"1"|"RB3A019965"|"MIAMI KIDS-S15901A-NAVYBLUE-Sneaker Slip on Baby Blu Navy-27"|"0000000001"|"0000027.86"
"#32292"|"30219317"|"00000000000000328859"|"201705005257354"|"20170622"|"1"|"RB3A012346"|"CUPCAKE BABIES-VDBR06-Cappello Anti Schiuma Rosa"|"0000000001"|"0000017.86"
"#32287"|"30220317"|"00000000000000328879"|"201705005257409"|"20170622"|"1"|"RB3A009314"|"ROCKETBABY-RBP15100303-Cesto per Passeggino Riccio"|"0000000001"|"0000024.97"
"#32286"|"30221317"|"00000000000000328529"|"201705005257468"|"20170622"|"1"|"RB3A009943"|"A LITTLE LOVELY COMPANY-WSGW003-Stickers da Muro: Grow Wild"|"0000000001"|"0000090.02"
"#32286"|"30221317"|"00000000000000328529"|"201705005257468"|"20170622"|"2"|"RB3A009883"|"A LITTLE LOVELY COMPANY-LTBX002-Box Lampada A4 per scritte"|"0000000001"|"0000090.02"
"#32286"|"30221317"|"00000000000000328529"|"201705005257468"|"20170622"|"3"|"RB3A018192"|"ELODIE DETAILS-103649-BORSA SHOPPER DA PASSEGGINO POWDER PINK"|"0000000001"|"0000090.02"
"#32285"|"30222317"|"00000000000000328719"|"201705005257068"|"20170622"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000026.86"
"#32271"|"30223317"|"00000000000000328819"|"201705005257400"|"20170622"|"1"|"RB3A019922"|"MIAMI KIDS-S15901A-PINK-Sneaker Slip on Baby Rosa-24"|"0000000001"|"0000027.86"
"#32269"|"30224317"|"00000000000000328489"|"201705005257486"|"20170622"|"1"|"RB3A012374"|"ROCKETBABY-RBP16307-Cesto Portagiochi Juicy l'Ananas"|"0000000001"|"0000050.12"
"#32269"|"30224317"|"00000000000000328489"|"201705005257486"|"20170622"|"2"|"RB3A012375"|"ROCKETBABY-RBP16308-Cesto Portagiochi Fluffy la Nuvola"|"0000000001"|"0000050.12"
"#32264"|"30225317"|"00000000000000328579"|"201705005256922"|"20170622"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000046.72"
"#32264"|"30225317"|"00000000000000328579"|"201705005256922"|"20170622"|"2"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000046.72"
"#32262"|"30226317"|"00000000000000328509"|"201705005257453"|"20170622"|"1"|"RB3A011136"|"ROCKETBABY-RBP16305-Cesto Contenitore ZigZag Rosso"|"0000000001"|"0000062.76"
"#32262"|"30226317"|"00000000000000328509"|"201705005257453"|"20170622"|"2"|"RB3A020908"|"PLAY e GO-cactus-Sacco Portagiochi Cactus"|"0000000001"|"0000062.76"
"#32258"|"30227317"|"00000000000000328749"|"201705005257163"|"20170622"|"1"|"RB3A012347"|"CUPCAKE BABIES-VDBB05-Cappello Anti Schiuma Blu"|"0000000001"|"0000017.86"
"#32257"|"30228317"|"00000000000000328699"|"201705005257087"|"20170622"|"1"|"RB3A020894"|"BUGLET-PK_BBLR-Bracciale Antizanzare Rosa"|"0000000001"|"0000022.86"
"#32256"|"30229317"|"00000000000000328849"|"201705005257355"|"20170622"|"1"|"RB3A012346"|"CUPCAKE BABIES-VDBR06-Cappello Anti Schiuma Rosa"|"0000000001"|"0000017.86"
"#32255"|"30230317"|"00000000000000328899"|"201705005257346"|"20170622"|"1"|"RB3A018611"|"BOON-B11179-Pulp Mangiafrutta Dentaruolo Verde e Azzurro"|"0000000001"|"0000018.86"
"#32250"|"30231317"|"00000000000000328399"|"201705005257181"|"20170622"|"1"|"RB3A020897"|"BUGLET-BL_BBLR-Bracciale Antizanzare Blu"|"0000000001"|"0000052.78"
"#32250"|"30231317"|"00000000000000328399"|"201705005257181"|"20170622"|"2"|"RB3A020894"|"BUGLET-PK_BBLR-Bracciale Antizanzare Rosa"|"0000000001"|"0000052.78"
"#32250"|"30231317"|"00000000000000328399"|"201705005257181"|"20170622"|"3"|"RB3A020893"|"BUGLET-OR_BBLR-Bracciale Antizanzare Arancione"|"0000000001"|"0000052.78"
"#31674"|"30232317"|"00000000000000328369"|"201705005257288"|"20170622"|"1"|"RB3A014319"|"LIMOBASICS-50769R_GRO_86-92-Giubottino Grigio Scuro 86-92"|"0000000001"|"0000080.78"
"#31674"|"30232317"|"00000000000000328369"|"201705005257288"|"20170622"|"2"|"RB3A008021"|"LIMOBASICS-22525R_GRO_86-92-Tutina manica corta scollo tondo grigio scuro GRO"|"0000000001"|"0000080.78"
"#31674"|"30232317"|"00000000000000328369"|"201705005257288"|"20170622"|"3"|"RB3A018186"|"ELODIE DETAILS-103480_M-CAPPELLINO PER IL SOLE SWEET HONEY-1-2 Anni"|"0000000001"|"0000080.78"
"#31491"|"30233317"|"00000000000000328319"|"201705005256909"|"20170622"|"1"|"RB3A020824"|"CHARLIE BANANA-8870114-Costumino Pannolino Coni Gelato-M"|"0000000001"|"0000025.86"
"#31439"|"30234317"|"00000000000000328589"|"201705005257192"|"20170622"|"1"|"RB3A019699"|"REAL SHADES-RK-2SURNGR-Occhiali da Sole Baby Surf Royal Neon Green-2+"|"0000000001"|"0000054.78"
"#31439"|"30234317"|"00000000000000328589"|"201705005257192"|"20170622"|"2"|"RB3A020808"|"STEPHEN JOSEPH-SJ102740S-Ciabattine Mare Pesce-S"|"0000000001"|"0000054.78"
"#31439"|"30234317"|"00000000000000328589"|"201705005257192"|"20170622"|"3"|"RB3A020821"|"CHARLIE BANANA-889522-Costumino Pannolino e Mutandina Trainer 2 in 1 Lovey Dovey-L"|"0000000001"|"0000054.78"
"#31323"|"30235317"|"00000000000000328309"|"201705005256901"|"20170622"|"1"|"RB3A020825"|"CHARLIE BANANA-8870115-Costumino Pannolino Coni Gelato-L"|"0000000001"|"0000025.86"
"#31277"|"30236317"|"00000000000000328669"|"201705005257042"|"20170622"|"1"|"RB3A020784"|"DUUKIES BEACH SOCKS-MX-26-27-Calze in Neoprene Max-26-27"|"0000000001"|"0000103.65"
"#31277"|"30236317"|"00000000000000328669"|"201705005257042"|"20170622"|"2"|"RB3A020827"|"CHARLIE BANANA-8870242-Costumino Pannolino Soccer Lover-M"|"0000000001"|"0000103.65"
"#31277"|"30236317"|"00000000000000328669"|"201705005257042"|"20170622"|"3"|"RB3A020803"|"STEPHEN JOSEPH-SJ102725S-Ciabattine Mare Farfalla-S"|"0000000002"|"0000103.65"
"#31277"|"30236317"|"00000000000000328669"|"201705005257042"|"20170622"|"4"|"RB3A009044"|"TYRRELL KATZ-Asciugamano giardino segreto"|"0000000001"|"0000103.65"
"#31277"|"30236317"|"00000000000000328669"|"201705005257042"|"20170622"|"5"|"RB3A020825"|"CHARLIE BANANA-8870115-Costumino Pannolino Coni Gelato-L"|"0000000001"|"0000103.65"
"#31267"|"30237317"|"00000000000000328629"|"201705005257001"|"20170622"|"1"|"RB3A012310"|"EZPZ-MMC-Mini Mat Corallo"|"0000000001"|"0000072.78"
"#31267"|"30237317"|"00000000000000328629"|"201705005257001"|"20170622"|"2"|"RB3A020828"|"CHARLIE BANANA-8870243-Costumino Pannolino Soccer Lover-L"|"0000000001"|"0000072.78"
"#31267"|"30237317"|"00000000000000328629"|"201705005257001"|"20170622"|"3"|"RB3A020821"|"CHARLIE BANANA-889522-Costumino Pannolino e Mutandina Trainer 2 in 1 Lovey Dovey-L"|"0000000001"|"0000072.78"
