"SimEsiExpIDSimulazione"|"SimEsiExpDataSimulazione"|"SimEsiExpNumeroOrdine"|"SimEsiExpDataOrdine"|"SimEsiExpRigaOrdine"|"SimEsiExpRichArtCodice"|"SimEsiExpRichArtDescrizione"|"SimEsiExpRichQtaRichiesta"|"SimEsiExpRichQtaImpegnata"
"0000000497"|"20170623"|"#31958"|"20170619"|"0000000001"|"RB3A020869"|"LA MILLOU PARENTS PRIDE-AW-POB-DR-Supporto Ergonomico per la Testa Orsi Polari"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32071"|"20170619"|"0000000001"|"RB3A020899"|"BOON-B11139-SPRIG SCOLABIBERON"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31912"|"20170619"|"0000000001"|"RB3A020856"|"LA MILLOU PARENTS PRIDE-HAT-G-AMOR-Cappellino da Sole Regolabile Owl Radio"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32005"|"20170619"|"0000000002"|"RB3A018222"|"CHILDHOME-CHBCKST58-CESTO CONTENITORE KIDS STUFF"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32005"|"20170619"|"0000000001"|"RB3A010842"|"CHILDHOME-CHWPF-Set Pappa con piatto riscaldato Fucsia e Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31991"|"20170619"|"0000000001"|"RB3A011908"|"KANGA CARE-KC-KRRUMPSOS-P126-Pannolino Rumparooz Dragons Fly"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32018"|"20170619"|"0000000001"|"RB3A020820"|"CHARLIE BANANA-889521-Costumino Pannolino e Mutandina Trainer 2 in 1 Lovey Dovey-M"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32003"|"20170619"|"0000000001"|"RB3A017519"|"LILIPUTI-2006002020129-Marsupio Rainbow Line Peony"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32028"|"20170619"|"0000000001"|"RB3A020052"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-23"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32013"|"20170619"|"0000000001"|"RB3A017528"|"LILIPUTI-2006003010006-Marsupio Mei Tai Lavendering"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32019"|"20170619"|"0000000001"|"RB3A017795"|"A LITTLE LOVELY COMPANY-BGGH006-Backpack Ghost"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31932"|"20170619"|"0000000001"|"RB3A020889"|"KG DESIGN-100102-Set 2 Portagelato in Silicone Verde Acqua"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32041"|"20170619"|"0000000001"|"RB3A020863"|"LA MILLOU PARENTS PRIDE-HAT-G-WBBI-Cappellino da Sole Regolabile Bambi Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32101"|"20170619"|"0000000001"|"RB3A020848"|"BIOOUT-ECO-BU004-Spray per Ambiente Anti-zanzare e insetti 150 Ml"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31908"|"20170619"|"0000000001"|"RB3A010396"|"BABYCAR-618N-JEEP SAFARI NERA"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31989"|"20170619"|"0000000001"|"RB3A019990"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-29"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32030"|"20170619"|"0000000001"|"RB3A020870"|"LA MILLOU PARENTS PRIDE-AW-PPE-ECR-Supporto Ergonomico per la Testa Pinguino Pepe"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31901"|"20170619"|"0000000001"|"RB3A020869"|"LA MILLOU PARENTS PRIDE-AW-POB-DR-Supporto Ergonomico per la Testa Orsi Polari"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32095"|"20170619"|"0000000002"|"RB3A020856"|"LA MILLOU PARENTS PRIDE-HAT-G-AMOR-Cappellino da Sole Regolabile Owl Radio"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32095"|"20170619"|"0000000001"|"RB3A020862"|"LA MILLOU PARENTS PRIDE-HAT-G-TS-Cappellino da Sole Regolabile Tucani"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31904"|"20170619"|"0000000001"|"RB3A020824"|"CHARLIE BANANA-8870114-Costumino Pannolino Coni Gelato-M"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32141"|"20170619"|"0000000002"|"RB3A020879"|"KG DESIGN-3040-Tovaglietta in Silicone Nuvoletta Verde Acqua"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#32141"|"20170619"|"0000000001"|"RB3A009968"|"CHILDHOME-CCSCLMB-Cuscino Nuvola Menta"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32120"|"20170619"|"0000000001"|"RB3A019819"|"SKIP HOP-210225-Zoo Pack- FARFALLA"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31923"|"20170619"|"0000000001"|"RB3A020899"|"BOON-B11139-SPRIG SCOLABIBERON"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31923"|"20170619"|"0000000002"|"RB3A020904"|"BOON-B11128-FORB LAVA BIBERON"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31980"|"20170619"|"0000000002"|"RB3A010903"|"CHILDHOME-CWNBCNA-Marsupio da Mare in Neoprene Blu Navy"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31980"|"20170619"|"0000000001"|"RB3A017541"|"LILIPUTI-2006004010104-Stretchy Wrap Sunshine"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32026"|"20170619"|"0000000001"|"RB3A020824"|"CHARLIE BANANA-8870114-Costumino Pannolino Coni Gelato-M"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32057"|"20170619"|"0000000001"|"RB3A020143"|"IGOR SHOES-S10107-094-Sandali da Spiaggia Tenis Verde Pistacchio-23"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32134"|"20170619"|"0000000001"|"RB3A020362"|"IGOR SHOES-S10146-046-Sandali Bondi Bicolor Fucsia e Acquamarina-22"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32016"|"20170619"|"0000000001"|"RB3A010040"|"CHILDHOME-CWRSMB-Dondolo a forma di Vespa Blu Menta"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31976"|"20170619"|"0000000001"|"RB3A017521"|"LILIPUTI-2006002020174-Marsupio Rainbow Line Baffi"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31959"|"20170619"|"0000000001"|"RB3A017533"|"LILIPUTI-2006004020110-Stretchy Wrap Skully"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32090"|"20170619"|"0000000001"|"RB3A020862"|"LA MILLOU PARENTS PRIDE-HAT-G-TS-Cappellino da Sole Regolabile Tucani"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31931"|"20170619"|"0000000001"|"RB3A020243"|"NUOTA CON FLIPPER-2000994052083-CELESTE-Ciambella Collo Azzurra"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31965"|"20170619"|"0000000001"|"RB3A020862"|"LA MILLOU PARENTS PRIDE-HAT-G-TS-Cappellino da Sole Regolabile Tucani"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31992"|"20170619"|"0000000001"|"RB3A020148"|"IGOR SHOES-S10107-094-Sandali da Spiaggia Tenis Verde Pistacchio-28"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32105"|"20170619"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32140"|"20170619"|"0000000001"|"RB3A020242"|"NUOTA CON FLIPPER-2000994052083-VERDE-Ciambella Collo Verde"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31957"|"20170619"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32035"|"20170619"|"0000000001"|"RB3A019618"|"I PLAY-711054-215-Iplay Costumino Pannolino Contenitivo Mix'n Match  Cabana Geo-18 Mesi"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32074"|"20170619"|"0000000002"|"RB3A020899"|"BOON-B11139-SPRIG SCOLABIBERON"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32074"|"20170619"|"0000000001"|"RB3A016503"|"KANGA CARE-KCKRLLNZSXSM404-Set 2 Mutandine Di Transizione Destiny e Unity M"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32102"|"20170619"|"0000000001"|"RB3A020910"|"LA MILLOU PARENTS PRIDE-SBC-URK-GR-Copertura per Cinture di Sicurezza Unicorni"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#31954"|"20170619"|"0000000001"|"RB3A020858"|"LA MILLOU PARENTS PRIDE-HAT-G-DCW-Cappellino da Sole Regolabile Acchiappasogni Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31954"|"20170619"|"0000000002"|"RB3A019878"|"SKIP HOP-252203-Set Piatto + Ciotola - GUFO"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32115"|"20170619"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32115"|"20170619"|"0000000002"|"RB3A020909"|"LA MILLOU PARENTS PRIDE-SBC-LM-NV-Copertura per Cinture di Sicurezza La Mobile"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32115"|"20170619"|"0000000003"|"RB3A020875"|"LA MILLOU PARENTS PRIDE-PIG-LM-NV-Cuscino Porcellino La Mobile"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31950"|"20170619"|"0000000001"|"RB3A020899"|"BOON-B11139-SPRIG SCOLABIBERON"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31987"|"20170619"|"0000000001"|"RB3A020899"|"BOON-B11139-SPRIG SCOLABIBERON"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32021"|"20170619"|"0000000001"|"RB3A020828"|"CHARLIE BANANA-8870243-Costumino Pannolino Soccer Lover-L"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32075"|"20170619"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32012"|"20170619"|"0000000001"|"RB3A020050"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-21"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32017"|"20170619"|"0000000001"|"RB3A011301"|"KANGA CARE-KC-KRRUMPSOS-S024-Pannolino Rumparooz Sherbert"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32089"|"20170619"|"0000000001"|"RB3A020909"|"LA MILLOU PARENTS PRIDE-SBC-LM-NV-Copertura per Cinture di Sicurezza La Mobile"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32048"|"20170619"|"0000000001"|"RB3A020858"|"LA MILLOU PARENTS PRIDE-HAT-G-DCW-Cappellino da Sole Regolabile Acchiappasogni Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32038"|"20170619"|"0000000001"|"RB3A020863"|"LA MILLOU PARENTS PRIDE-HAT-G-WBBI-Cappellino da Sole Regolabile Bambi Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32023"|"20170619"|"0000000001"|"RB3A016550"|"KANGA CARE-KCKETRNRSMS305-Mutandina Di Transizione Saffron L"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32023"|"20170619"|"0000000002"|"RB3A016538"|"KANGA CARE-KCKETRNRSMS301-Mutandina Di Transizione Atlantis L"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32130"|"20170619"|"0000000001"|"RB3A019984"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-23"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32078"|"20170619"|"0000000001"|"RB3A020909"|"LA MILLOU PARENTS PRIDE-SBC-LM-NV-Copertura per Cinture di Sicurezza La Mobile"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#32108"|"20170619"|"0000000001"|"RB3A019986"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-25"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31872"|"20170616"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31880"|"20170616"|"0000000001"|"RB3A018426"|"SUPERGA-S003KU0 _C72-Sneaker Baby Pois Sunflower-Navy-21"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31876"|"20170616"|"0000000001"|"RB3A020064"|"IGOR SHOES-S10100-038-Sandali da Spiaggia Peppa Pig-21"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31835"|"20170616"|"0000000001"|"RB3A020143"|"IGOR SHOES-S10107-094-Sandali da Spiaggia Tenis Verde Pistacchio-23"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31846"|"20170616"|"0000000002"|"RB3A020877"|"KG DESIGN-3037-Tovaglietta in Silicone Nuvoletta Azzurra"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#31846"|"20170616"|"0000000003"|"RB3A020878"|"KG DESIGN-3036-Tovaglietta in Silicone Nuvoletta Rosa"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#31846"|"20170616"|"0000000001"|"RB3A018726"|"BS-BTSGA028-Gioco BS Jumping Bags"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31837"|"20170616"|"0000000002"|"RB3A020778"|"DUUKIES BEACH SOCKS-LIC-30-31-Calze in Neoprene Lolly Icecream-30-31"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31837"|"20170616"|"0000000001"|"RB3A020139"|"IGOR SHOES-S10107-094-Sandali da Spiaggia Tenis Verde Pistacchio-19"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31831"|"20170616"|"0000000001"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31830"|"20170616"|"0000000001"|"RB3A020858"|"LA MILLOU PARENTS PRIDE-HAT-G-DCW-Cappellino da Sole Regolabile Acchiappasogni Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31888"|"20170616"|"0000000001"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31883"|"20170616"|"0000000001"|"RB3A020000"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-21"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31879"|"20170616"|"0000000001"|"RB3A010040"|"CHILDHOME-CWRSMB-Dondolo a forma di Vespa Blu Menta"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31857"|"20170616"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31871"|"20170616"|"0000000001"|"RB3A020891"|"KG DESIGN-100104-Set 2 Portagelato in Silicone Verde Fucsia"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#31860"|"20170616"|"0000000001"|"RB3A020081"|"IGOR SHOES-S10107-073-Sandali da Spiaggia Tenis Fucsia-25"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31877"|"20170616"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31834"|"20170616"|"0000000001"|"RB3A020827"|"CHARLIE BANANA-8870242-Costumino Pannolino Soccer Lover-M"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31896"|"20170616"|"0000000001"|"RB3A020083"|"IGOR SHOES-S10107-073-Sandali da Spiaggia Tenis Fucsia-27"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31896"|"20170616"|"0000000002"|"RB3A017543"|"LILIPUTI-2006004010029-Stretchy Wrap Brown Hazel"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31885"|"20170616"|"0000000001"|"RB3A020890"|"KG DESIGN-100103-Set 2 Portagelato in Silicone Verde Turchese"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31885"|"20170616"|"0000000002"|"RB3A020889"|"KG DESIGN-100102-Set 2 Portagelato in Silicone Verde Acqua"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31827"|"20170615"|"0000000002"|"RB3A017797"|"A LITTLE LOVELY COMPANY-BGBL004-Backpack Cloud blue"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31827"|"20170615"|"0000000001"|"RB3A017796"|"A LITTLE LOVELY COMPANY-BGMS005-Backpack Miss Sunshine"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31786"|"20170615"|"0000000001"|"RB3A020846"|"BIOOUT-ECO-BU002-Antizanzare Spray 100 Ml"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#31786"|"20170615"|"0000000002"|"RB3A020847"|"BIOOUT-ECO-BU003-Rol-on Dopo-puntura di Zanzare 20 Ml"|"0000000002"|"0000000000"
"0000000497"|"20170623"|"#31758"|"20170615"|"0000000001"|"RB3A020052"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-23"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31820"|"20170615"|"0000000001"|"RB3A020002"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-23"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31769"|"20170615"|"0000000001"|"RB3A020891"|"KG DESIGN-100104-Set 2 Portagelato in Silicone Verde Fucsia"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31826"|"20170615"|"0000000001"|"RB3A020858"|"LA MILLOU PARENTS PRIDE-HAT-G-DCW-Cappellino da Sole Regolabile Acchiappasogni Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31787"|"20170615"|"0000000001"|"RB3A020858"|"LA MILLOU PARENTS PRIDE-HAT-G-DCW-Cappellino da Sole Regolabile Acchiappasogni Bianco"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31726"|"20170615"|"0000000002"|"RB3A020821"|"CHARLIE BANANA-889522-Costumino Pannolino e Mutandina Trainer 2 in 1 Lovey Dovey-L"|"0000000001"|"0000000000"
"0000000497"|"20170623"|"#31726"|"20170615"|"0000000001"|"RB3A020828"|"CHARLIE BANANA-8870243-Costumino Pannolino Soccer Lover-L"|"0000000001"|"0000000000"
