"SpeNumeroOrdine"|"SpeNumeroProtocollo"|"SpeEtichettaCollo"|"SpeTrackingNumero"|"SpeDataImport"|"SpeRigaOrdine"|"SpeArtCodice"|"SpeArtDescrizione"|"SpeArtQta"|"SpeCostoContrassegno"
"#33465"|"31395317"|"00000000000000341959"|"201705005278833"|"20170710"|"1"|"RB3A019969"|"MIAMI KIDS-S15901A-BLACK-Sneaker Slip on Baby Nero-23"|"0000000001"|"0000026.86"
"#33437"|"31401317"|"00000000000000342189"|"201705005279039"|"20170710"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000025.86"
"#33418"|"31408317"|"00000000000000341619"|"201705005279280"|"20170710"|"1"|"RB3A011623"|"BIG MOUTH-BMPFCD-Ciambellone gonfiabile XXL Donut al cioccolato"|"0000000001"|"0000031.86"
"#33392"|"31414317"|"00000000000000341789"|"201705005278784"|"20170710"|"1"|"RB3A020784"|"DUUKIES BEACH SOCKS-MX-26-27-Calze in Neoprene Max-26-27"|"0000000001"|"0000026.86"
"#33336"|"31423317"|"00000000000000342249"|"201705005279070"|"20170710"|"1"|"RB3A012354"|"CUPCAKE BABIES-CCBBW03-Set Baby Bath 2 in 1 Bianco"|"0000000001"|"0000032.76"
"#33316"|"31426317"|"00000000000000342419"|"201705005279116"|"20170710"|"1"|"RB3A008309"|"COQ EN PATE-L15ACCBOBMBPAN-Cappellino Panda S (6-18 mesi)"|"0000000001"|"0000020.86"
"#33198"|"31438317"|"00000000000000341579"|"201705005278595"|"20170710"|"1"|"RB3A011631"|"BIG MOUTH-BMPFPS-Materassino gonfiabile XXL Pizza"|"0000000001"|"0000041.76"
"#33442"|"31400317"|"00000000000000342699"|"201705005279651"|"20170710"|"2"|"RB3A014891"|"ROCKETBABY-RBP16333-Scatola Portagiochi Flamingo"|"0000000001"|"0000049.72"
"#33442"|"31400317"|"00000000000000342699"|"201705005279651"|"20170710"|"1"|"RB3A014893"|"ROCKETBABY-RBP16335-Scatola Portagiochi Leone"|"0000000001"|"0000049.72"
"#33433"|"31403317"|"00000000000000342869"|"201705005279886"|"20170710"|"1"|"RB3A012834"|"BROTHER MAX-71251BG2-Set 2 cucchiaini termosensibili blu e verde"|"0000000001"|"0000060.68"
"#33433"|"31403317"|"00000000000000342869"|"201705005279886"|"20170710"|"2"|"RB3A009312"|"ROCKETBABY-RBP15100301-Cesto per Passeggino Camaleonte"|"0000000001"|"0000060.68"
"#33433"|"31403317"|"00000000000000342869"|"201705005279886"|"20170710"|"3"|"RB3A018141"|"ELODIE DETAILS-103085-CIUCCIO HAPPINESS IS BORN"|"0000000001"|"0000060.68"
"#33433"|"31403317"|"00000000000000342869"|"201705005279886"|"20170710"|"4"|"RB3A009400"|"ELODIE DETAILS-103138-Cordoncino Ciuccio - Diamante LOVE"|"0000000001"|"0000060.68"
"#33415"|"31409317"|"00000000000000341799"|"201705005278778"|"20170710"|"1"|"RB3A020787"|"DUUKIES BEACH SOCKS-MX-32-33-Calze in Neoprene Max-32-33"|"0000000001"|"0000026.86"
"#33396"|"31413317"|"00000000000000342289"|"201705005279083"|"20170710"|"1"|"RB3A014100"|"NIKE-454501-PICO 4 (TDV) NERA 6C-EU22"|"0000000001"|"0000033.80"
"#33346"|"31421317"|"00000000000000341629"|"201705005279344"|"20170710"|"1"|"RB3A019949"|"MIAMI KIDS-S15901A-GREEN-Sneaker Slip on Baby Verde-27"|"0000000001"|"0000021.96"
"#33325"|"31424317"|"00000000000000342099"|"201705005278948"|"20170710"|"1"|"RB3A020242"|"NUOTA CON FLIPPER-2000994052083-VERDE-Ciambella Collo Verde"|"0000000001"|"0000024.86"
"#33299"|"31427317"|"00000000000000341599"|"201705005278565"|"20170710"|"1"|"RB3A011629"|"BIG MOUTH-BMPFPO-Materassino gonfiabile XXL Pop Corn"|"0000000001"|"0000035.96"
"#33192"|"31441317"|"00000000000000342159"|"201705005279001"|"20170710"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000025.86"
"#33177"|"31444317"|"00000000000000342689"|"201705005279639"|"20170710"|"2"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000045.72"
"#33177"|"31444317"|"00000000000000342689"|"201705005279639"|"20170710"|"1"|"RB3A016475"|"ROCKETBABY-RBP16360-Cesto Passeggino Narvalo"|"0000000001"|"0000045.72"
"#33463"|"31450317"|"00000000000000342119"|"201705005278974"|"20170710"|"1"|"RB3A020777"|"DUUKIES BEACH SOCKS-LIC-28-29-Calze in Neoprene Lolly Icecream-28-29"|"0000000001"|"0000000.00"
"#33461"|"31451317"|"00000000000000342919"|"201705005279968"|"20170710"|"2"|"RB3A012803"|"TELLKIDDO-76-Sacco Portaoggetti Canvas ABC"|"0000000001"|"0000000.00"
"#33461"|"31451317"|"00000000000000342919"|"201705005279968"|"20170710"|"1"|"RB3A012804"|"TELLKIDDO-51-Sacco Portaoggetti Canvas Sleeping Bear"|"0000000001"|"0000000.00"
"#33461"|"31451317"|"00000000000000342919"|"201705005279968"|"20170710"|"3"|"RB2000ZD"|"Play e go-CLASSIC_BLACK-Sacco Portagiochi Nero"|"0000000001"|"0000000.00"
"#33409"|"31456317"|"00000000000000341459"|"201705005278653"|"20170710"|"1"|"RB3A020521"|"MIAMI KIDS-D0734-1_BLUE-Scarpe Soft Sole Baby Bianche e Navy-0-6 Mesi"|"0000000001"|"0000000.00"
"#33358"|"31463317"|"00000000000000342849"|"201705005279891"|"20170710"|"2"|"RB3A013596"|"BLADEeROSE-5060257462735-Socks Daisy 1-2y"|"0000000001"|"0000000.00"
"#33358"|"31463317"|"00000000000000342849"|"201705005279891"|"20170710"|"3"|"RB3A011061"|"BABY BITES-CUBR ROSA M-Culotte Double Face Baby Rosa e Bianche M"|"0000000001"|"0000000.00"
"#33358"|"31463317"|"00000000000000342849"|"201705005279891"|"20170710"|"1"|"RB3A020547"|"MIAMI KIDS-0339_BEE-Babbucce Soft Sole Apina-9-12 Mesi"|"0000000001"|"0000000.00"
"#33358"|"31463317"|"00000000000000342849"|"201705005279891"|"20170710"|"4"|"RB3A013953"|"BLADEeROSE-5060257460106-Leggings Strawberry 1-2y"|"0000000001"|"0000000.00"
"#33309"|"31468317"|"00000000000000342299"|"201705005279104"|"20170710"|"1"|"RB3A012837"|"BROTHER MAX-71305PK2-Tazza di transizione 4 in 1 rosa e verde"|"0000000001"|"0000000.00"
"#33308"|"31469317"|"00000000000000342009"|"201705005278927"|"20170710"|"1"|"RB3A017395"|"LITECUP-5060168240804-Bicchierone Che Si Illumina Rosa"|"0000000001"|"0000000.00"
"#33282"|"31474317"|"00000000000000342839"|"201705005279859"|"20170710"|"2"|"RB3A012793"|"TELLKIDDO-6-Sacco Portaoggetti Paper  Heart"|"0000000001"|"0000000.00"
"#33282"|"31474317"|"00000000000000342839"|"201705005279859"|"20170710"|"3"|"RB3A010942"|"KUK-MS002-Occhiali da Sole Minisquids Rosa"|"0000000001"|"0000000.00"
"#33197"|"31439317"|"00000000000000341839"|"201705005279044"|"20170710"|"1"|"RB3A020581"|"MIAMI KIDS-JYH-064-Body Salopette a Scacchi Rosa e Bianchi-12 Mesi"|"0000000001"|"0000028.57"
"#32512"|"31446317"|"00000000000000341519"|"201705005278691"|"20170710"|"1"|"RB3A017524"|"LILIPUTI-2006003010167-Marsupio Mei Tai Feather"|"0000000001"|"0000077.90"
"#33339"|"31464317"|"00000000000000342819"|"201705005279828"|"20170710"|"1"|"RB3A009839"|"ELODIE DETAILS-103923-Carillon Piume Small"|"0000000001"|"0000000.00"
"#33339"|"31464317"|"00000000000000342819"|"201705005279828"|"20170710"|"2"|"RB3A009841"|"ELODIE DETAILS-103091-Tappeto da gioco imbottito Graphic Devotion"|"0000000001"|"0000000.00"
"#33314"|"31467317"|"00000000000000342369"|"201705005279035"|"20170710"|"1"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000000.00"
"#33300"|"31470317"|"00000000000000342319"|"201705005279226"|"20170710"|"1"|"RB3A020892"|"BUGLET-YL_BBLR-Bracciale Antizanzare Giallo"|"0000000001"|"0000000.00"
"#33250"|"31479317"|"00000000000000341499"|"201705005278681"|"20170710"|"1"|"RB3A020517"|"MIAMI KIDS-D0734-1_RED-Scarpe Soft Sole Baby Bianche e Rosse-9-12 Mesi"|"0000000001"|"0000000.00"
"#33212"|"31488317"|"00000000000000341589"|"201705005278586"|"20170710"|"1"|"RB3A011629"|"BIG MOUTH-BMPFPO-Materassino gonfiabile XXL Pop Corn"|"0000000001"|"0000000.00"
"#33200"|"31491317"|"00000000000000342149"|"201705005279008"|"20170710"|"1"|"RB3A009313"|"ROCKETBABY-RBP15100302-Cesto per Passeggino Elefante Verde"|"0000000001"|"0000000.00"
"#33029"|"31494317"|"00000000000000342899"|"201705005279920"|"20170710"|"3"|"RB3A008455"|"BEATRIX NY-BEA0003.PE-Zaino piccolo Polipo Penelope"|"0000000001"|"0000000.00"
"#33029"|"31494317"|"00000000000000342899"|"201705005279920"|"20170710"|"2"|"RB3A017861"|"TYRRELL KATZ-03BT2-Under The Sea Drinking Bottle"|"0000000001"|"0000000.00"
"#33029"|"31494317"|"00000000000000342899"|"201705005279920"|"20170710"|"1"|"RB3A017859"|"TYRRELL KATZ-03LC1-Under The Sea Lunch Box"|"0000000001"|"0000000.00"
"#32303"|"31497317"|"00000000000000342649"|"201705005279466"|"20170710"|"5"|"RB3A020818"|"ELODIE DETAILS-103807-Ombrellino Parasole per Passeggino Powder Pink"|"0000000001"|"0000000.00"
"#32303"|"31497317"|"00000000000000342649"|"201705005279466"|"20170710"|"6"|"RB3A020863"|"LA MILLOU PARENTS PRIDE-HAT-G-WBBI-Cappellino da Sole Regolabile Bambi Bianco"|"0000000001"|"0000000.00"
"#32303"|"31497317"|"00000000000000342649"|"201705005279466"|"20170710"|"1"|"RB3A014990"|"PLAY e GO-Roadmap-Sacco Portagiochi Circuito"|"0000000001"|"0000000.00"
"#32303"|"31497317"|"00000000000000342649"|"201705005279466"|"20170710"|"3"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000001"|"0000000.00"
"#33416"|"31501317"|"00000000000000342979"|"201705005280081"|"20170710"|"1"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000001"|"0000000.00"
"#33349"|"31507317"|"00000000000000342269"|"201705005279066"|"20170710"|"1"|"RB3A012354"|"CUPCAKE BABIES-CCBBW03-Set Baby Bath 2 in 1 Bianco"|"0000000001"|"0000000.00"
"#33338"|"31510317"|"00000000000000341709"|"201705005279052"|"20170710"|"1"|"RB3A019669"|"BUBBLEGUM STUFF-12435-Bubblegum Stuff Gentleman Baby Bottle Champagne Flute"|"0000000001"|"0000000.00"
"#33313"|"31513317"|"00000000000000342499"|"201705005279334"|"20170710"|"2"|"RB3A020600"|"MIAMI KIDS-KZDK-ANIMALS-Pantaloncini Corti Animali della Savana-24 Mesi"|"0000000001"|"0000000.00"
"#33313"|"31513317"|"00000000000000342499"|"201705005279334"|"20170710"|"3"|"RB3A020604"|"MIAMI KIDS-KZDK-LEMON-Pantaloncini Corti Limoni-24 Mesi"|"0000000001"|"0000000.00"
"#33313"|"31513317"|"00000000000000342499"|"201705005279334"|"20170710"|"5"|"RB3A020597"|"MIAMI KIDS-SKW114-LEMON-Canotta senza Maniche Limoni-36 Mesi"|"0000000001"|"0000000.00"
"#33313"|"31513317"|"00000000000000342499"|"201705005279334"|"20170710"|"1"|"RB3A020624"|"MIAMI KIDS-HY2222-BEAR-Tutina Intera a Maniche Corte Orso Intellettuale-24 Mesi"|"0000000001"|"0000000.00"
"#33313"|"31513317"|"00000000000000342499"|"201705005279334"|"20170710"|"4"|"RB3A020589"|"MIAMI KIDS-SKW114-CACTUS-Canotta senza Maniche Villaggio Indiano-36 Mesi"|"0000000001"|"0000000.00"
"#32388"|"31549317"|"00000000000000342539"|"201705005279294"|"20170710"|"2"|"RB3A020895"|"BUGLET-GR_BBLR-Bracciale Antizanzare Verde Lime"|"0000000001"|"0000000.00"
"#32388"|"31549317"|"00000000000000342539"|"201705005279294"|"20170710"|"1"|"RB3A020893"|"BUGLET-OR_BBLR-Bracciale Antizanzare Arancione"|"0000000001"|"0000000.00"
"#32388"|"31549317"|"00000000000000342539"|"201705005279294"|"20170710"|"5"|"RB3A020806"|"STEPHEN JOSEPH-SJ102729S-Ciabattine Mare Pirata-S"|"0000000001"|"0000000.00"
"#32388"|"31549317"|"00000000000000342539"|"201705005279294"|"20170710"|"6"|"RB3A020811"|"STEPHEN JOSEPH-SJ102748M-Ciabattine Mare Polipo-M"|"0000000001"|"0000000.00"
"#32388"|"31549317"|"00000000000000342539"|"201705005279294"|"20170710"|"3"|"RB3A019869"|"SKIP HOP-252305-Bottiglia da Viaggio con cannuccia-APE"|"0000000001"|"0000000.00"
"#32388"|"31549317"|"00000000000000342539"|"201705005279294"|"20170710"|"7"|"RB3A020910"|"LA MILLOU PARENTS PRIDE-SBC-URK-GR-Copertura per Cinture di Sicurezza Unicorni"|"0000000001"|"0000000.00"
"#33282"|"31474317"|"00000000000000342839"|"201705005279859"|"20170710"|"1"|"RB3A009923"|"A LITTLE LOVELY COMPANY-CUWM005-Cuscinetto Anguria"|"0000000001"|"0000000.00"
"#33238"|"31481317"|"00000000000000341859"|"201705005278839"|"20170710"|"1"|"RB3A020576"|"MIAMI KIDS-HY2173-Body a Manica Corta Little Sister-24 Mesi"|"0000000001"|"0000000.00"
"#33344"|"31508317"|"00000000000000342039"|"201705005278908"|"20170710"|"1"|"RB3A017778"|"YOOKIDOO-YKD40138-Musical Duck Race"|"0000000001"|"0000000.00"
"#33327"|"31511317"|"00000000000000341549"|"201705005278605"|"20170710"|"1"|"RB3A011636"|"BIG MOUTH-BMBTDO-Telo da mare XXL Ciambella alla Fragola"|"0000000001"|"0000000.00"
