"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO31686"|"2267217"|"20170207"|"20170207"|"PO31686"|"20170125"|"FO20170125_PO31686"|"Bloomingville"|"RB3A012526"|"BLOOMINGVILLE-62250003-Tenda Azzurra"|"0000000002"|"0000000002"
"PO31686"|"2267217"|"20170207"|"20170207"|"PO31686"|"20170125"|"FO20170125_PO31686"|"Bloomingville"|"RB3A017784"|"BLOOMINGVILLE-47306225-Set da Tavola Axel"|"0000000012"|"0000000012"
"PO31686"|"2267217"|"20170207"|"20170207"|"PO31686"|"20170125"|"FO20170125_PO31686"|"Bloomingville"|"RB3A017785"|"BLOOMINGVILLE-47306226-Set da Tavola Ida"|"0000000012"|"0000000012"
"PO31686"|"2267217"|"20170207"|"20170207"|"PO31686"|"20170125"|"FO20170125_PO31686"|"Bloomingville"|"RB3A017786"|"BLOOMINGVILLE-62253885-Sacca Sport in Cotone Viola"|"0000000006"|"0000000006"
"PO31686"|"2267217"|"20170207"|"20170207"|"PO31686"|"20170125"|"FO20170125_PO31686"|"Bloomingville"|"RB3A017787"|"BLOOMINGVILLE-62253886-Sacca Sport in Cotone Verde"|"0000000006"|"0000000006"
"PO31700"|"2269217"|"20170207"|"20170207"|"PO31700"|"20170130"|"FO20170130_PO31700"|"4Moms"|"RB3A015255"|"4MOMS-MO0150038206 -Sdraietta Elettrica RockaRoo Silver"|"0000000001"|"0000000001"
"PO31714"|"2270217"|"20170207"|"20170207"|"PO31714"|"20170202"|"FO20170202_PO31714"|"4Moms"|"RB3A015252"|"4MOMS-MO0150010306 -Sdraietta Elettrica Mamaroo Silver"|"0000000001"|"0000000001"
"PO31720"|"2268217"|"20170207"|"20170207"|"PO31720"|"20170202"|"FO20170202_PO31720"|"Studio Ditte"|"RB3A010889"|"STUDIO DITTE-40468-Copripiumino Wild animals Cool"|"0000000003"|"0000000003"
"PO31721"|"2266217"|"20170207"|"20170207"|"PO31721"|"20170202"|"FO20170202_PO31721"|"Wishbone"|"RB3A008375"|"WISHBONE-WBBRE-Bici-trciclo edizione limitata in plastica riciclata"|"0000000001"|"0000000001"
"PO31721"|"2266217"|"20170207"|"20170207"|"PO31721"|"20170202"|"FO20170202_PO31721"|"Wishbone"|"RB3A008381"|"WISHBONE-WBBCS5-Coprisella Rosso per Bici-triciclo"|"0000000001"|"0000000001"
"PO31721"|"2266217"|"20170207"|"20170207"|"PO31721"|"20170202"|"FO20170202_PO31721"|"Wishbone"|"RB3A008388"|"WISHBONE-WBBM5-Manopole Rosse per Bici-triciclo"|"0000000001"|"0000000001"
