"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
""|"2151217"|"20170127"|"20170127"|""|"00000000"|"FO20161216_PO31571"|"Aquascale"|"RB3A014985"|"AQUASCALE-84231090-Vaschetta digitale con bilancia incorporata"|"0000000000"|"0000000001"
"RESO ORD. 15392A"|"2161217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB2000ZH--M-"|"Baby Bites-STAR-ROSA-Star Chevron Rosa M"|"0000000000"|"0000000001"
"RESO ORD. 18207"|"2172217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013409"|"HOBEA-4057257002246-Stivaletti di pelo Rosa 12-18 mesi"|"0000000000"|"0000000001"
"RESO ORD. 18207"|"2172217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A014506"|"TOBY TIGER-SNOWHOG-Tuta Da Sci Riccio 12-18 mesi"|"0000000000"|"0000000001"
"RESO ORD. 18446"|"2155217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013496"|"BLADEeROSE-5060257464616-Bobble Hat Black Double 6-12m"|"0000000000"|"0000000001"
"RESO ORD. 18446"|"2155217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013573"|"BLADEeROSE-5060257465774-Leggings Crazy Cat 1-2y"|"0000000000"|"0000000001"
"RESO ORD. 18446"|"2155217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013583"|"BLADEeROSE-5060257466818-Top Crazy Cat 12-18m"|"0000000000"|"0000000001"
"RESO ORD. 18446"|"2155217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013704"|"BLADEeROSE-5060257465200-Top Katie Kitten  12-18m"|"0000000000"|"0000000001"
"RESO ORD. 18446"|"2155217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013973"|"BLADEeROSE-5060257463695-Tights SkulleCrossbones 1-2y"|"0000000000"|"0000000001"
"RESO ORD. 18536"|"2160217"|"20170127"|"20170127"|""|"00000000"|"00002"|"ROCKETBABY"|"RB20012T"|"Duux-DUBP02-Proiettore per Bambini Bluetooth"|"0000000000"|"0000000001"
