"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
""|"2149217"|"20170126"|"20170126"|""|"00000000"|"FO20160928_PO31088"|"BladeeRose"|"RB3A013681"|"BLADEeROSE-5060257466955-Top Hedgehog 12-18m"|"0000000000"|"0000000001"
""|"2150217"|"20170126"|"20170126"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A016476"|"ROCKETBABY-RBP16361-Cesto Passeggino Coniglio"|"0000000000"|"0000000001"
""|"2150217"|"20170126"|"20170126"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A016479"|"A LITTLE LOVELY COMPANY-neon05-Luce Al Neon Fulmine Blu"|"0000000000"|"0000000001"
"PO31665"|"2147217"|"20170126"|"20170126"|"PO31665"|"20170120"|"FO20170120_PO31665"|"Bamboom"|"RB3A013056"|"BAMBOOM-104-000-003-AIR 'N GO - Stroller mattress GRIGIO-0"|"0000000001"|"0000000001"
"PO31665"|"2147217"|"20170126"|"20170126"|"PO31665"|"20170120"|"FO20170120_PO31665"|"Bamboom"|"RB3A013072"|"BAMBOOM-104-108-002-BAGNO DUO SQUARE Hooded towel + wash glove BIANCO E GRIGIO-0"|"0000000001"|"0000000001"
"PO31665"|"2147217"|"20170126"|"20170126"|"PO31665"|"20170120"|"FO20170120_PO31665"|"Bamboom"|"RB3A013132"|"BAMBOOM-104-000-053-BODY Short sleeves (shoulder opening) BIANCO-TAGLIA-6M"|"0000000006"|"0000000006"
"PO31665"|"2147217"|"20170126"|"20170126"|"PO31665"|"20170120"|"FO20170120_PO31665"|"Bamboom"|"RB3A013138"|"BAMBOOM-104-000-121-BODY Sleeveless (shoulder opening) BIANCO-TAGLIA-9-12M"|"0000000006"|"0000000006"
"PO31665"|"2147217"|"20170126"|"20170126"|"PO31665"|"20170120"|"FO20170120_PO31665"|"Bamboom"|"RB3A013145"|"BAMBOOM-104-003-002-CAMBIO COVER SQUARE - Changing mat elastic 50x70cm GRIGIO CHIARO-0"|"0000000001"|"0000000001"
"PO31679"|"2148217"|"20170126"|"20170126"|"PO31679"|"20170123"|"FO20170123_PO31679"|"play e go"|"RB2000Z3"|"Play e go-DIAMOND_PINK-Sacco Portagiochi a Quadretti Bianco e Rosa"|"0000000002"|"0000000002"
"PO31679"|"2148217"|"20170126"|"20170126"|"PO31679"|"20170123"|"FO20170123_PO31679"|"play e go"|"RB2000Z8"|"Play e go-ZIGZAG_RED-Sacco Portagiochi a Zigzag Bianco e Rosso"|"0000000002"|"0000000002"
"PO31679"|"2148217"|"20170126"|"20170126"|"PO31679"|"20170123"|"FO20170123_PO31679"|"play e go"|"RB2000ZC"|"Play e go-ANCHOR_BLUE-Sacco Portagiochi Ancore"|"0000000004"|"0000000004"
"PO31679"|"2148217"|"20170126"|"20170126"|"PO31679"|"20170123"|"FO20170123_PO31679"|"play e go"|"RB3A009288"|"PLAY e GO-designer_superhero-Sacco Portagiochi Superhero"|"0000000002"|"0000000002"
"PO31679"|"2148217"|"20170126"|"20170126"|"PO31679"|"20170123"|"FO20170123_PO31679"|"play e go"|"RB3A009289"|"PLAY e GO-designer_badminton-Sacco Portagiochi Badminton"|"0000000002"|"0000000002"
"PO31679"|"2148217"|"20170126"|"20170126"|"PO31679"|"20170123"|"FO20170123_PO31679"|"play e go"|"RB3A010092"|"PLAY e GO-classic_grey-Sacco Portagiochi Grigio"|"0000000004"|"0000000004"
