"RicNumero"|"RicProtocollo"|"RicData"|"RicDataConsegna"|"RicOrdineNumero"|"RicOrdineData"|"RicCodiceFornitore"|"RicRagSocFornitore"|"RicAnaArtCodice"|"RicAnaArtDescrizione"|"RicQuantitaOrdinata"|"RicQuantitaRicevuta"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019448"|"FUNKY BOX-FB01-Porta Salviettine Umidificate Funky Box Azzurro con Stella Bianca"|"0000000005"|"0000000005"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019449"|"FUNKY BOX-FB06-Porta Salviettine Umidificate Funky Box Rosa con Cuore Bianco"|"0000000004"|"0000000004"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019450"|"FUNKY BOX-FB07-Porta Salviettine Umidificate Funky Box Bianco con Cuore Argentato"|"0000000008"|"0000000008"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019451"|"FUNKY BOX-FB08-Porta Salviettine Umidificate Funky Box Fucsia con Cuore Bianco"|"0000000004"|"0000000004"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019452"|"FUNKY BOX-FB13-Porta Salviettine Umidificate Funky Box Grigio con Stella Bianca"|"0000000015"|"0000000015"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019454"|"FUNKY BOX-FBTG01-Porta Salviettine Umidificate da Viaggio Funky Box Azzurro con Stella Bianca"|"0000000004"|"0000000004"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019455"|"FUNKY BOX-FBTG04-Porta Salviettine Umidificate da Viaggio Funky Box Azzurro Pastello con Stella Argento"|"0000000010"|"0000000010"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019456"|"FUNKY BOX-FBTG06-Porta Salviettine Umidificate da Viaggio Funky Box Rosa con Cuore Bianco"|"0000000013"|"0000000013"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019457"|"FUNKY BOX-FBTG09-Porta Salviettine Umidificate da Viaggio Funky Box Bianco con Stella Argento"|"0000000006"|"0000000006"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019458"|"FUNKY BOX-FBTG13-Porta Salviettine Umidificate da Viaggio Funky Box Grigio Chiaro con Stella Bianca"|"0000000008"|"0000000008"
"PO32015"|"2737217"|"20170413"|"20170413"|"PO32015"|"20170406"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019459"|"FUNKY BOX-FBTG15-Porta Salviettine Umidificate da Viaggio Funky Box Grigio Scuro con Stella Bianca"|"0000000002"|"0000000002"
"PO32015"|"2737217"|"20170413"|"20170413"|""|"00000000"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019530"|"FUNKY BOX-FB17-Porta Salviettine Umidificate Mint Mini Star"|"0000000000"|"0000000001"
"PO32015"|"2737217"|"20170413"|"20170413"|""|"00000000"|"FO20170406_PO32015"|"FUNKY BOX"|"RB3A019531"|"FUNKY BOX-FB15-Porta Salviettine Umidificate Graphite White Star"|"0000000000"|"0000000001"
"PO32017"|"2736217"|"20170413"|"20170413"|"PO32017"|"20170406"|"FO20170406_PO32017"|"Beatrix NY"|"RB3A008438"|"BEATRIX NY-BEA0004.MO-Lunch Box Pignuino Mochi"|"0000000001"|"0000000001"
"PO32017"|"2736217"|"20170413"|"20170413"|"PO32017"|"20170406"|"FO20170406_PO32017"|"Beatrix NY"|"RB3A008441"|"BEATRIX NY-BEA0004.KA-Lunch Box Rana Katarina"|"0000000002"|"0000000002"
"PO32017"|"2736217"|"20170413"|"20170413"|"PO32017"|"20170406"|"FO20170406_PO32017"|"Beatrix NY"|"RB3A008455"|"BEATRIX NY-BEA0003.PE-Zaino piccolo Polipo Penelope"|"0000000002"|"0000000002"
"PO32026"|"2729217"|"20170413"|"20170413"|"PO32026"|"20170407"|"FO20170407_PO32026"|"Wishbone"|"RB3A008373"|"WISHBONE-WBBR-Bici-trciclo in legno rossa"|"0000000001"|"0000000001"
"PO32026"|"2729217"|"20170413"|"20170413"|"PO32026"|"20170407"|"FO20170407_PO32026"|"Wishbone"|"RB3A008379"|"WISHBONE-WBBCS3-Coprisella Verde per Bici-triciclo"|"0000000001"|"0000000001"
"PO32026"|"2729217"|"20170413"|"20170413"|"PO32026"|"20170407"|"FO20170407_PO32026"|"Wishbone"|"RB3A008386"|"WISHBONE-WBBM3-Manopole Verdi per Bici-triciclo"|"0000000001"|"0000000001"
"PO32030"|"2728217"|"20170413"|"20170413"|"PO32030"|"20170407"|"FO20170407_PO32030"|"Blooming Bath"|"RB3A017732"|"BLOOMING BATH-004020-Vasca A Fiore Per Il Bagnetto Gialla"|"0000000008"|"0000000008"
"RESO ORD. 26013"|"2734217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A018667"|"LOLLIPOPS AND MORE-2952349927679-Lollipops and More Pacifier Star Dust Clip Pastel Pink"|"0000000000"|"0000000002"
"RESO ORD. 26357A"|"2732217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A013431"|"ELODIE DETAILS-103511-Sacco Passeggino Woodland Green"|"0000000000"|"0000000001"
"RESO ORD. 26462"|"2733217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A010943"|"KUK-MS003-Occhiali da Sole Minisquids Blu"|"0000000000"|"0000000001"
"RESO ORD. 26540"|"2731217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A008322"|"COQ EN PATE-L13EACCBOBMBGIRCappellino Giraffa M (2-3 anni)"|"0000000000"|"0000000001"
"RESO ORD. 26809"|"2735217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A018685"|"NEW BALANCE-NBFS996ASI-Scarpa New Balance Kids Lifestyle in Tessuto Sintetico Beige-6"|"0000000000"|"0000000001"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015199"|"INNOBABY-IN-AQ-F01-Innobaby - AquaHeat Food Warmer - SOLO - 16 oz"|"0000000000"|"0000000001"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015202"|"INNOBABY-N-AQ-H02-Innobaby - AquaHeat - HOT Heat Pack - set of 5"|"0000000000"|"0000000001"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015741"|"IIAMO-108-Biberon Go bianco e blu"|"0000000000"|"0000000001"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000000"|"0000000002"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A015746"|"IIAMO-305-Tettarella biberon autoriscaldante da 0 o 3 o 6 mesi"|"0000000000"|"0000000001"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017400"|"LITECUP-5060168240811-Bicchierone Che Si Illumina Blu Scuro"|"0000000000"|"0000000001"
"RESO ORD. 26848"|"2730217"|"20170413"|"20170413"|""|"00000000"|"00002"|"ROCKETBABY"|"RB3A017404"|"LITECUP-5060168240224-Base Blu per Bicchiere Che Si Illumina"|"0000000000"|"0000000001"
