"SimEsiExpIDSimulazione"|"SimEsiExpDataSimulazione"|"SimEsiExpNumeroOrdine"|"SimEsiExpDataOrdine"|"SimEsiExpRigaOrdine"|"SimEsiExpRichArtCodice"|"SimEsiExpRichArtDescrizione"|"SimEsiExpRichQtaRichiesta"|"SimEsiExpRichQtaImpegnata"
"0000000512"|"20170714"|"#33538"|"20170711"|"0000000001"|"RB3A011246"|"SUPERGA-S001FJ0 G88 22-Sneaker Bambino/a Blu Intenso 22"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33555"|"20170711"|"0000000002"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33555"|"20170711"|"0000000001"|"RB3A021083"|"KIZINGO-PR-KZ-005-Cucchiaio bambini Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33533"|"20170711"|"0000000001"|"RB3A020827"|"CHARLIE BANANA-8870242-Costumino Pannolino Soccer Lover-M"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33543"|"20170711"|"0000000001"|"RB3A021082"|"WE MIGHT BE TINY-WT-BO-005-Tovaglietta in Silicone Orso Grigio"|"0000000002"|"0000000000"
"0000000512"|"20170714"|"#33565"|"20170711"|"0000000001"|"RB3A008471"|"BEATRIX NY-BEA0007.JU-Trolley Coccinella Juju"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33535"|"20170711"|"0000000001"|"RB3A021032"|"I PLAY-IP-721159-639-45-Costumino Assorbente Mix'n Match Tartarughe-18-24 Mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33537"|"20170711"|"0000000002"|"RB3A021055"|"I PLAY-IP-711150-660-45-Costumino Assorbente Mix'n Match Barriera Corallina-18-24 Mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33537"|"20170711"|"0000000001"|"RB3A020823"|"CHARLIE BANANA-889524-Costumino Pannolino e Mutandina Trainer 2 in 1 Petit Coeur-M"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33546"|"20170711"|"0000000002"|"RB3A021004"|"CUP CATCHER-CC01AQ-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Acqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33546"|"20170711"|"0000000001"|"RB3A021007"|"CUP CATCHER-CC12NB-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Blu"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33551"|"20170711"|"0000000001"|"RB3A011032"|"UP WARSAW-Biplane Shelf dashy mint green-Mensola Biplano Verde menta"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33574"|"20170711"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33544"|"20170711"|"0000000001"|"RB3A019601"|"BABY ELEPHANT EARS-1038-Baby Elephant Ears Cuscino Ergonomico Amici del Bosco"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33542"|"20170711"|"0000000001"|"RB3A020014"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-17"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33549"|"20170711"|"0000000001"|"RB3A021083"|"KIZINGO-PR-KZ-005-Cucchiaio bambini Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33466"|"20170710"|"0000000001"|"RB3A020109"|"IGOR SHOES-S10107-083-Sandali da Spiaggia Tenis Azzurro-21"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33509"|"20170710"|"0000000001"|"RB3A020016"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-19"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33526"|"20170710"|"0000000001"|"RB3A020110"|"IGOR SHOES-S10107-083-Sandali da Spiaggia Tenis Azzurro-22"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33522"|"20170710"|"0000000001"|"RB3A019492"|"MAKE MY DAY-BB113-Bavaglia in silicone - Monkey"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33512"|"20170710"|"0000000001"|"RB3A017457"|"EFFII-5901832942108-Cuffia Neonato Grigia Con Cuore Bianco 0-1 mese"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33512"|"20170710"|"0000000002"|"RB3A017459"|"EFFII-5901832942061-Cuffia Neonato Bianca Con Cuore Grigio 0-1 mese"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33514"|"20170710"|"0000000001"|"RB3A010041"|"CHILDHOME-CWRSP-Dondolo a forma di Vespa Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33472"|"20170710"|"0000000001"|"RB3A021052"|"I PLAY-IP-711150-660-42-Costumino Assorbente Mix'n Match Barriera Corallina-3-6 Mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33485"|"20170710"|"0000000001"|"RB3A015626"|"JET KIDS- BEDBOX RED-Lettino da viaggio treno e aereo rosso"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33420"|"20170709"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33370"|"20170709"|"0000000001"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33369"|"20170709"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33421"|"20170709"|"0000000001"|"RB3A021005"|"CUP CATCHER-CC08CL-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Corallo"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33444"|"20170709"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33451"|"20170709"|"0000000001"|"RB3A020127"|"IGOR SHOES-S10107-085-Sandali da Spiaggia Tenis Giallo-23"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33417"|"20170709"|"0000000001"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33436"|"20170709"|"0000000001"|"RB3A012557"|"ELODIE DETAILS-103417-Bavaglino Oro"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33436"|"20170709"|"0000000002"|"RB3A010119"|"ELODIE DETAILS-103783-Materassino da Passeggino Colori del Vento"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33393"|"20170709"|"0000000001"|"RB3A020019"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-22"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33440"|"20170709"|"0000000001"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33398"|"20170709"|"0000000001"|"RB3A021006"|"CUP CATCHER-CC11LG-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33404"|"20170709"|"0000000002"|"RB3A018285"|"KUK-FS371-03-Body Manica corta  con Foglie Menta-0-3 Mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33404"|"20170709"|"0000000001"|"RB3A018277"|"KUK-FS352-03-Body Manica corta con  Farfallini Blu-0-3 Mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33404"|"20170709"|"0000000004"|"RB3A020194"|"NOPPIES-67362_C175-Body a Maniche Corte con Stelline Verde Menta-56"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33404"|"20170709"|"0000000003"|"RB3A010560"|"KUK-FS338-03-Body Manica corta Elefante Blu 0-3 mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33376"|"20170709"|"0000000001"|"RB3A021007"|"CUP CATCHER-CC12NB-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Blu"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33376"|"20170709"|"0000000002"|"RB3A021004"|"CUP CATCHER-CC01AQ-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Acqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33403"|"20170709"|"0000000001"|"RB3A017521"|"LILIPUTI-2006002020174-Marsupio Rainbow Line Baffi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33374"|"20170709"|"0000000001"|"RB3A017526"|"LILIPUTI-2006003010051-Marsupio Mei Tai Folk Tale"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33455"|"20170709"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33460"|"20170709"|"0000000002"|"RB3A020824"|"CHARLIE BANANA-8870114-Costumino Pannolino Coni Gelato-M"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33460"|"20170709"|"0000000001"|"RB3A020823"|"CHARLIE BANANA-889524-Costumino Pannolino e Mutandina Trainer 2 in 1 Petit Coeur-M"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33359"|"20170709"|"0000000002"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33359"|"20170709"|"0000000001"|"RB3A009981"|"CHILDHOME-CCCB60GS-Cesto Contenitore Stella Grigio 60x32x32"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33454"|"20170709"|"0000000001"|"RB3A008374"|"WISHBONE-WBBG-Bici-trciclo in legno verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33357"|"20170709"|"0000000001"|"RB2000Z3"|"Play e go-DIAMOND_PINK-Sacco Portagiochi a Quadretti Bianco e Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33364"|"20170709"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33422"|"20170709"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33456"|"20170709"|"0000000001"|"RB3A020980"|"MAGIC BED-MB070-01-Mini Magic Bed Liberty"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33448"|"20170709"|"0000000001"|"RB3A020052"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-23"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33340"|"20170707"|"0000000001"|"RB3A017539"|"LILIPUTI-2006004020103-Stretchy Wrap Maya"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33244"|"20170707"|"0000000001"|"RBGIFT100"|"RocketBaby-GiftCard da 100�"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33248"|"20170707"|"0000000001"|"RB3A017535"|"LILIPUTI-2006004020035-Stretchy Wrap Lavendering"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33347"|"20170707"|"0000000002"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000002"|"0000000000"
"0000000512"|"20170714"|"#33347"|"20170707"|"0000000001"|"RB3A020131"|"IGOR SHOES-S10107-085-Sandali da Spiaggia Tenis Giallo-27"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33288"|"20170707"|"0000000001"|"RB3A017461"|"EFFII-5901832942825-Cuffia Neonato Bianca Con Pois Grigi 0-1 mese"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33288"|"20170707"|"0000000002"|"RB3A017467"|"EFFII-5901832942849-Cuffia Neonato Grigia Con Pois Bianchi 0-1 mese"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33312"|"20170707"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33262"|"20170707"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33241"|"20170707"|"0000000001"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33254"|"20170707"|"0000000001"|"RB3A020053"|"IGOR SHOES-S10169-063-Sandali da Spiaggia Topolino-24"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33304"|"20170707"|"0000000001"|"RB3A010012"|"A LITTLE LOVELY COMPANY-PBWH001-Sacco Portaoggetti in Carta Bianco"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33304"|"20170707"|"0000000002"|"RB3A019441"|"EFFII-5901832942757-Effii Telo Mare e Tappeto 2 in 1 Piccolo con Stelle Verdi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33265"|"20170707"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33328"|"20170707"|"0000000001"|"RB3A020918"|"OLI AND CAROL-OB-N-BARCA ORIGAMI ROSA ANTICO"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33245"|"20170707"|"0000000001"|"RB3A019980"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-19"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33326"|"20170707"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33293"|"20170707"|"0000000001"|"RB3A010298"|"KUK-F115-18-Set 2 Copertine 70x60 Volpe"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33293"|"20170707"|"0000000002"|"RB3A010499"|"KUK-FL325-12-Body a maniche lunghe Balena Blu 6-12 mesi"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33293"|"20170707"|"0000000003"|"RB3A010299"|"KUK-F115-03-Set 2 Copertine 70x60 Renne"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33285"|"20170707"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33311"|"20170707"|"0000000001"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33253"|"20170707"|"0000000001"|"RB3A020981"|"MAGIC BED-MB100-03-Magic Bed DOTS"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33195"|"20170706"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33188"|"20170706"|"0000000002"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33188"|"20170706"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33232"|"20170706"|"0000000001"|"RB3A020018"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-21"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33160"|"20170706"|"0000000001"|"RB3A008452"|"BEATRIX NY-BEA0003.LU-Zaino piccolo Balena Lucas"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33228"|"20170706"|"0000000002"|"RB3A009947"|"A LITTLE LOVELY COMPANY-WHPI007-Appendini da Muro: Gelati Fragola e Menta"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33228"|"20170706"|"0000000001"|"RB3A009984"|"CHILDHOME-CCCB60PW-Cesto Contenitore Stella Rosa 60x32x32"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33237"|"20170706"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33234"|"20170706"|"0000000001"|"RB3A008452"|"BEATRIX NY-BEA0003.LU-Zaino piccolo Balena Lucas"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33167"|"20170706"|"0000000001"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33173"|"20170706"|"0000000001"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33174"|"20170706"|"0000000001"|"RB3A010040"|"CHILDHOME-CWRSMB-Dondolo a forma di Vespa Blu Menta"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33175"|"20170706"|"0000000001"|"RB3A016522"|"KANGA CARE-KCKRLLNZSXSM407-Set 2 Mutandine Di Transizione tokiJoy e Tadpole S"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33183"|"20170706"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33171"|"20170706"|"0000000001"|"RB3A010041"|"CHILDHOME-CWRSP-Dondolo a forma di Vespa Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33227"|"20170706"|"0000000001"|"RB3A020112"|"IGOR SHOES-S10107-083-Sandali da Spiaggia Tenis Azzurro-24"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33159"|"20170706"|"0000000001"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33210"|"20170706"|"0000000001"|"RB3A020979"|"MAGIC BED-MB070-02-Mini MagicBed ARTIC BLUE"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33181"|"20170706"|"0000000002"|"RB3A018670"|"LOLLIPOPS AND MORE-2952349927228-Lollipops and More Jelly Belly Bracelet Turquoise"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33181"|"20170706"|"0000000001"|"RB3A018645"|"LOLLIPOPS AND MORE-2952349926559-Lollipops and More Licorice Necklace Turquoise"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33162"|"20170706"|"0000000001"|"RB3A020980"|"MAGIC BED-MB070-01-Mini Magic Bed Liberty"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#32183A"|"20170705"|"0000000001"|"RB3A014987"|"A LITTLE LOVELY COMPANY-LTGH037-Lampada Mini Fantasmino"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33139"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33111"|"20170705"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33135"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33106"|"20170705"|"0000000001"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33147"|"20170705"|"0000000001"|"RB3A019683"|"REAL SHADES-RK-0EXPNVOR-Occhiali da Sole Baby Navy Orange"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33109"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33107"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33117"|"20170705"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33143"|"20170705"|"0000000001"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33152"|"20170705"|"0000000002"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33152"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33155"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33138"|"20170705"|"0000000001"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33119"|"20170705"|"0000000001"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33120"|"20170705"|"0000000001"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33115"|"20170705"|"0000000001"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000001"|"0000000000"
"0000000512"|"20170714"|"#33088"|"20170705"|"0000000001"|"RB3A011311"|"KANGA CARE-KC-C4025SP-Pannolino Rumparooz Quinn"|"0000000001"|"0000000000"
